OBJECTID,Codigo_Interno_del_Situad,Tipo_Contenedor,Modelo,Descripcion_Modelo,Cantidad,Lote,Distrito,Barrio,Tipo_Via,Nombre,Numero,Coordenada_X,Coordenada_Y,Longitud,Latitud,Direccion
2,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445183.6872,4481147.125,-364672152,40.47920326,
3,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445183.7882,4481147.446,-364672035,40.47920617,
4,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445207.0,4481124.0,-364644449,40.47899648,
5,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444913.3554,4481010.887,-364989885,40.47795808,
10,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444743.0,4480206.0,-365183842,40.47069596,
13,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444726.0,4480355.0,-365205193,40.47203709,
16,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445437.0,4480547.0,-364368148,40.47381373,
22,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445486.0,4480555.0,-364310415,40.47388902,
26,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445164.9527,4480611.08,-364689618,40.47437308,
805,,RESTO,E0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444681.0,4480322.0,-365257987,40.47173681,
818,,RESTO,E0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444706.7584,4480331.584,-365227686,40.47182487,
829,,RESTO,E0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444969.3365,4480212.993,-364916921,40.47077398,
3404,,RESTO,R0800CT,,,1,TETUAN,BERRUGUETE,,,,439726.59,4478858.26,-371088227,40.45820615,
5001,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,440950.72,4483019.89,-369683305,40.49578362,
5002,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,441787.0951,4488932.405,-368750774,40.54910464,
5003,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444698.9992,4480416.959,-365237583,40.47259345,
5004,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438282.43,4481587.71,-372817937,40.48268796,
5005,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441610.46,4482853.06,-368903271,40.49432743,
5006,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,441773.6498,4489019.591,-368767456,40.54988909,
5007,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,440950.72,4483019.89,-369683305,40.49578362,
5008,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438758.95,4481654.09,-372256396,40.48332122,
5009,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438778.54,4481459.38,-372231403,40.48156865,
5010,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441790.0,4480165.0,-368666737,40.47012492,
5011,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438282.43,4481587.71,-372817937,40.48268796,
5012,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438918.44,4481520.21,-372066943,40.48212693,
5013,,RESTO,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445280.1234,4480581.308,-364553501,40.47411247,
5014,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443536.0,4478843.0,-366595459,40.45833624,
5015,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441642.83,4481875.6,-368856074,40.48552437,
5016,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443816.0,4477546.0,-366253763,40.44667121,
5017,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438387.98,4481720.15,-372694700,40.48388886,
5018,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,441720.2479,4488936.147,-368829752,40.54913365,
5019,,RESTO,R0800CT,,,1,LATINA,CARMENES,,,,437306.11,4471831.69,-373873503,40.39472901,
5020,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443494.0,4478744.0,-366644111,40.45744155,
5021,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437577.9448,4481121.484,-373644475,40.47843539,
5022,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438778.54,4481459.38,-372231403,40.48156865,
5023,,RESTO,R0800CT,,,1,LATINA,CARMENES,,,,437306.11,4471831.69,-373873503,40.39472901,
5024,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441934.0,4480598.0,-368500844,40.47403564,
5025,,RESTO,R0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443028.0,4477899.0,-367186101,40.44979757,
5026,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441922.0,4480968.0,-368518388,40.47736792,
5027,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441982.0,4481022.0,-368448101,40.47785857,
5028,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441999.0,4481146.0,-368429180,40.4789768,
5029,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442557.0,4476666.0,-367730357,40.4386577,
5030,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441716.8799,4480303.152,-368754255,40.47136432,
5031,,RESTO,R0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443236.0,4478003.0,-366941756,40.45074869,
5032,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442733.0,4476801.0,-367524068,40.43988599,
5033,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441767.0,4480061.0,-368692912,40.46918643,
5034,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441767.0,4480061.0,-368692912,40.46918643,
5035,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441821.0,4480171.0,-368630225,40.47018114,
5036,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441995.1833,4480814.1,-368430647,40.47598664,
5037,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441934.6452,4480597.022,-368500074,40.47402688,
5038,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441821.0,4480422.0,-368632527,40.47244226,
5039,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442578.0,4476691.0,-367705823,40.43888437,
5040,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441807.0,4480111.0,-368646189,40.46963966,
5041,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441973.0244,4481305.385,-368461282,40.48041079,
5042,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442554.5193,4476813.196,-367734612,40.43998354,
5043,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441786.0,4480143.0,-368671253,40.46992645,
5044,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442618.0,4476721.0,-367658934,40.43915738,
5045,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444719.3572,4474974.198,-365166193,40.42356359,
5046,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441995.0,4480814.0,-368430862,40.47598572,
5047,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441812.0,4480629.0,-368645043,40.47430637,
5048,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441973.0,4481201.0,-368460356,40.47947044,
5049,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441805.0,4480433.0,-368651502,40.47254023,
5050,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443588.0,4478738.0,-366533200,40.45739389,
5051,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441795.0,4480273.0,-368661830,40.47109818,
5052,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441928.0,4481204.0,-368513471,40.47949432,
5053,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441859.0,4480449.0,-368587950,40.47268814,
5054,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442554.5193,4476813.196,-367734612,40.43998354,
5055,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443645.0,4478740.0,-366465995,40.45741577,
5056,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443619.0,4478461.0,-366494180,40.45490064,
5057,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443816.0,4477546.0,-366253763,40.44667121,
5058,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443492.0,4478309.0,-366642598,40.45352272,
5059,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442557.0,4476666.0,-367730357,40.4386577,
5060,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442577.0,4476691.0,-367707002,40.4388843,
5061,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443705.0,4477757.0,-366386519,40.44856449,
5062,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443566.0,4478780.0,-366559519,40.45777075,
5063,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443705.0,4477757.0,-366386519,40.44856449,
5064,,RESTO,R0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443236.0,4478003.0,-366941756,40.45074869,
5065,,RESTO,R0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443236.0,4478003.0,-366941756,40.45074869,
5066,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443624.0,4478563.0,-366489189,40.45581984,
5067,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443618.0,4478619.0,-366496763,40.45632391,
5068,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443607.0,4478614.0,-366509691,40.45627812,
5069,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443505.0,4478624.0,-366630070,40.45636128,
5070,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443736.0,4477701.0,-366349468,40.44806211,
5071,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441716.8799,4480303.152,-368754255,40.47136432,
5072,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441738.0,4480020.0,-368726742,40.46881505,
5073,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441795.0,4480273.0,-368661830,40.47109818,
5074,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441704.0,4480034.0,-368766975,40.46893879,
5075,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443498.0,4478759.0,-366639527,40.45757695,
5076,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441838.0,4480382.0,-368612108,40.47208311,
5077,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441811.0,4480254.0,-368642782,40.47092814,
5078,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441821.0,4480422.0,-368632527,40.47244226,
5079,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441768.0,4480062.0,-368691742,40.46919551,
5081,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441934.0,4480599.0,-368500853,40.47404465,
5082,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441987.0,4480766.0,-368439860,40.47555276,
5083,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442482.0,4476760.0,-367819633,40.43949932,
5084,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442482.0,4476760.0,-367819633,40.43949932,
5085,,RESTO,R0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443028.0,4477899.0,-367186101,40.44979757,
5086,,RESTO,R0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443206.0,4477899.0,-366976203,40.44980975,
5087,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443736.0,4477701.0,-366349468,40.44806211,
5088,,RESTO,R0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443134.0,4477892.0,-367061043,40.44974177,
5089,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443705.0,4477757.0,-366386519,40.44856449,
5090,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442605.0,4476854.0,-367675462,40.44035461,
5091,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442687.0,4476765.0,-367577978,40.43955852,
5092,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442687.0,4476765.0,-367577978,40.43955852,
5093,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441968.0,4480960.0,-368464049,40.47729907,
5094,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,442041.0,4481285.0,-368380903,40.4802319,
5095,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443755.9541,4477513.179,-366324276,40.44637148,
5096,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441987.0,4480766.0,-368439860,40.47555276,
5097,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,442012.0,4481196.0,-368414301,40.47942813,
5098,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441987.0,4480766.0,-368439860,40.47555276,
5099,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442618.0,4476857.0,-367660162,40.44038254,
5100,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441870.0,4480932.0,-368579401,40.47703998,
5101,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441971.0,4480867.0,-368459659,40.47646149,
5102,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441739.0,4480121.0,-368726490,40.46972497,
5103,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441739.0,4480121.0,-368726490,40.46972497,
5104,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441891.0,4480611.0,-368551687,40.47414975,
5105,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441962.0,4481152.0,-368472884,40.47902826,
5106,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441962.0,4481152.0,-368472884,40.47902826,
5107,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441803.0,4480669.0,-368656027,40.47466607,
5108,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441968.0,4480959.0,-368464040,40.47729006,
5109,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441909.0,4480910.0,-368533192,40.47684452,
5110,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441884.0,4480886.0,-368562464,40.47662657,
5111,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,442024.0,4481254.0,-368400675,40.47995145,
5112,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441986.0,4481263.0,-368445587,40.48002987,
5113,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443870.0,4477443.0,-366189178,40.44574698,
5114,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443619.0,4478461.0,-366494180,40.45490064,
5115,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441702.0,4479923.0,-368768314,40.46793871,
5116,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441767.0,4480061.0,-368692912,40.46918643,
5117,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441701.0,4479924.0,-368769503,40.46794765,
5118,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441774.5,4480001.0,-368683515,40.46864645,
5119,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441704.0,4480034.0,-368766975,40.46893879,
5120,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441762.3484,4480064.528,-368698431,40.46921788,
5121,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441768.0,4480062.0,-368691742,40.46919551,
5122,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441921.0,4481172.0,-368521436,40.47920556,
5124,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434250.35,4485637.77,-377616856,40.51886218,
5127,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441982.0,4481022.0,-368448101,40.47785857,
5132,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441838.0,4480382.0,-368612108,40.47208311,
5134,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434428.79,4485246.81,-377402177,40.51535448,
5135,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444398.0,4475120.0,-365546268,40.42485564,
5139,,RESTO,R0800CT,,,2,CIUDAD LINEAL,SAN JUAN BAUTISTA,,,,444057.0,4478281.0,-365976062,40.45330871,
5141,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441771.0,4480115.0,-368688689,40.46967317,
5143,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434250.35,4485637.77,-377616856,40.51886218,
5147,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444330.0,4475017.0,-365625523,40.42392321,
5148,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441821.0,4480172.0,-368630235,40.47019015,
5150,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,433981.75,4486958.91,-377947694,40.53074187,
5154,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444296.0,4475111.0,-365666424,40.42476774,
5155,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442557.0,4476666.0,-367730357,40.4386577,
5158,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434428.79,4485246.81,-377402177,40.51535448,
5161,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442578.0,4476691.0,-367705823,40.43888437,
5164,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434428.79,4485246.81,-377402177,40.51535448,
5167,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444758.388,4475009.707,-365120494,40.42388607,
5171,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444296.0,4475111.0,-365666424,40.42476774,
5173,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442618.0457,4476720.979,-367658880,40.4391572,
5174,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,433862.13,4487376.05,-378093279,40.53448998,
5179,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444118.0,4475206.0,-365877081,40.42561161,
5181,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442687.0,4476765.0,-367577978,40.43955852,
5182,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434087.94,4485905.45,-377811351,40.52126059,
5187,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444318.0,4475005.0,-365639563,40.42381431,
5189,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442733.0,4476801.0,-367524068,40.43988599,
5195,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434106.27,4485537.42,-377785881,40.51794678,
5196,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442733.0,4476801.0,-367524068,40.43988599,
5201,,RESTO,R0800CT,,,2,CIUDAD LINEAL,CONCEPCION,,,,445200.0,4476752.0,-364614961,40.43961081,
5206,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434219.97,4485548.74,-377651791,40.51805778,
5208,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444183.0,4475142.0,-365799898,40.42503943,
5209,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442618.0,4476857.0,-367660162,40.44038254,
5214,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434106.27,4485537.42,-377785881,40.51794678,
5216,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444398.0,4475120.0,-365546268,40.42485564,
5217,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442552.0,4476805.0,-367737508,40.43990954,
5309,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444352.0,4475037.0,-365599765,40.42410485,
5310,,RESTO,R0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443206.0,4477899.0,-366976203,40.44980975,
5313,,RESTO,R0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443206.0,4477899.0,-366976203,40.44980975,
5316,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444207.0,4474934.0,-365769782,40.42316726,
5317,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,433830.45,4487012.76,-378126882,40.53121489,
5319,,RESTO,R0800CT,,,2,CIUDAD LINEAL,CONCEPCION,,,,445200.0,4476752.0,-364614961,40.43961081,
5322,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,433915.51,4486895.61,-378025235,40.53016637,
5323,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444691.0,4475568.0,-365204785,40.428911,
5327,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,433830.45,4487012.76,-378126882,40.53121489,
5328,,RESTO,R0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443134.0,4477892.0,-367061043,40.44974177,
5330,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,433915.51,4486895.61,-378025235,40.53016637,
5331,,RESTO,R0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443206.0,4477899.0,-366976203,40.44980975,
5333,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444413.0,4475044.0,-365527922,40.42417199,
5337,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434065.76,4485973.17,-377838238,40.52186886,
5338,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443816.0,4477546.0,-366253763,40.44667121,
5340,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444374.0,4475058.0,-365574016,40.4242955,
5344,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434238.67,4485497.09,-377629181,40.51759399,
5345,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443870.0,4477443.0,-366189178,40.44574698,
5347,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444130.0,4475150.0,-365862443,40.42510794,
5351,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434457.13,4485273.36,-377369001,40.51559588,
5352,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442618.0,4476721.0,-367658934,40.43915738,
5353,,RESTO,R0800CT,,,2,CIUDAD LINEAL,CONCEPCION,,,,445096.0,4476916.0,-364738998,40.44108135,
5357,,RESTO,R0800CT,,,2,CIUDAD LINEAL,SAN JUAN BAUTISTA,,,,444135.0,4477823.0,-365880049,40.44918806,
5359,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434457.13,4485273.36,-377369001,40.51559588,
5360,,RESTO,R0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443870.0,4477443.0,-366189178,40.44574698,
5363,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443558.0,4478438.0,-366565913,40.4546893,
5364,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434457.13,4485273.36,-377369001,40.51559588,
5365,,RESTO,R0800CT,,,2,CIUDAD LINEAL,SAN JUAN BAUTISTA,,,,444105.0,4477891.0,-365916024,40.44979862,
5370,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443624.0,4478563.0,-366489189,40.45581984,
5371,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434031.66,4485743.48,-377876097,40.51979707,
5372,,RESTO,R0800CT,,,2,CIUDAD LINEAL,CONCEPCION,,,,445141.0,4476845.0,-364685327,40.44044471,
5377,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443582.0,4478312.0,-366536490,40.45355586,
5378,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434069.02,4485643.99,-377830960,40.51890382,
5379,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444558.4063,4475511.446,-365360599,40.4283927,
5383,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441901.0,4481077.0,-368544160,40.47834837,
5385,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444691.0,4475568.0,-365204785,40.428911,
5387,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443588.15,4478738.283,-366533025,40.45739645,
5390,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434031.66,4485743.48,-377876097,40.51979707,
5392,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443512.0,4478466.0,-366620409,40.45493842,
5394,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444553.0,4475635.0,-365368050,40.42950539,
5397,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434069.02,4485643.99,-377830960,40.51890382,
5399,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443508.0,4478408.0,-366624610,40.45441565,
5401,,RESTO,R0800CT,,,2,CIUDAD LINEAL,SAN JUAN BAUTISTA,,,,444135.0,4477823.0,-365880049,40.44918806,
5404,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434069.02,4485643.99,-377830960,40.51890382,
5406,,RESTO,R0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443525.0,4478656.0,-366606769,40.45665091,
5408,,RESTO,R0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444691.0,4475568.0,-365204785,40.428911,
5411,,RESTO,R0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434175.37,4485630.53,-377705286,40.51879101,
5413,,RESTO,R0800CT,,,2,CHAMARTIN,CASTILLA,,,,441821.0,4480422.0,-368632527,40.47244226,
