TIPO_DATO,IDENTIFICADOR_MINT,COD_ELEMENTO,COD_NDP,DIRECCION_COMPLETA,DIRECCION_AUXILIAR,CENTRO,COD_VIAL,CLASE_VIAL,PARTICULAS_VIAL,NOMBRE_VIAL,TIPO_NÚMERO,NÚMERO,COD_BARRIO,cod,DISTRITO,UTMX,UTMY,LATITUD,LONGITUD,HORARIO,OBSERVACIONES,CreationDate,Creator,EditDate,Editor,ObjectId
Contenedor de ropa,,,,"CALLE   VIA LUSITANA, 10",,Mercadillo ,,,,,,,,,Carabanchel,,,40.38426251,-3.72068769,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,690
Contenedor de ropa,,,,"AVENIDA DE OPORTO, 15",,,,,,,,,,,Carabanchel,,,40.38513041,-3.7223686,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,691
Contenedor de ropa,,,,"CALLE DE ANTONIO ROMERO, 4",,,,,,,,,,,Carabanchel,,,40.37410825,-3.73016516,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,692
Contenedor de Ropa,,,,"CALLE DE CARRERO JUAN RAMON, 14",esquina calle Carrero Juan Ramón,,,,,,,,,,Carabanchel,,,40.3797888,-3.72949976,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,693
Contenedor de Ropa,,,,"CALLE DE CAZALEGAS, 5",,,,,,,,,,,Carabanchel,,,40.37508192,-3.72602979,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,694
Contenedor de Ropa,,,,"CALLE DEL CAMINO VIEJO DE LEGANES, 180",,,,,,,,,,,Carabanchel,,,40.37807596,-3.73360675,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,695
Contenedor de ropa,,,,"CALLE DEL PELICANO, 6",,,,,,,,,,,Carabanchel,,,40.38369166,-3.72659132,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,696
Contenedor de ropa,,,,"CALLE DE CESTONA, 5",,"Escuela Municipal De Música ""Maestro Barbieri""",,,,,,,,,Usera,,,40.37283969,-3.71375955,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,697
Contenedor de ropa,,,,"CALLE DEL CENSO, 4",frente,,,,,,,,,,Usera,,,40.36872299,-3.70541846,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,698
Contenedor de ropa,,,,"CALLE   GRAN AVENIDA, 33",frente,,,,,,,,,,Usera,,,40.36973091,-3.70608658,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,699
Contenedor de ropa,,,,"AVENIDA DE RAFAELA YBARRA, 123",,,,,,,,,,,Usera,,,40.36622275,-3.71241959,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,700
Contenedor de ropa,,,,"CALLE DE GUETARIA, 49",esquina calle Villabona,Mercado Municipal de Orcasitas,,,,,,,,,Usera,,,40.36876241,-3.71544186,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,701
Contenedor de ropa,,,,"CALLE   GRAN AVENIDA, 29",,,,,,,,,,,Usera,,,40.36995922,-3.70723438,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,702
Contenedor de ropa,,,,"CALLE DE GAINZA, 331",,,,,,,,,,,Usera,,,40.36572011,-3.71429799,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,703
Contenedor de ropa,,,,"AVENIDA DE RAFAELA YBARRA, 80",,,,,,,,,,,Usera,,,40.37061272,-3.71239393,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,704
Contenedor de ropa,,,,"CALLE DEL SIMCA, 6",,,,,,,,,,,Usera,,,40.36633234,-3.70838376,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,705
Contenedor de Ropa,,,,"CALLE DE GUETARIA, 70",,,,,,,,,,,Usera,,,40.37123303,-3.71568001,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,706
Contenedor de ropa,,,,"CALLE   GRAN AVENIDA, 18",,,,,,,,,,,Usera,,,40.36901862,-3.70848861,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,707
Contenedor de Ropa,,,,"CALLE DE GAINZA, 103",frente,,,,,,,,,,Usera,,,40.37066464,-3.71892269,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,708
Contenedor de Ropa,,,,"CALLE DE GUETARIA, 71",,,,,,,,,,,Usera,,,40.36693399,-3.71562793,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,709
Contenedor de ropa,,,,"CALLE DE CAMPOTEJAR, 24",,,,,,,,,,,Usera,,,40.36724466,-3.70401381,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,710
Contenedor de Ropa,,,,"CALLE DE OREJA, 33",,,,,,,,,,,Usera,,,40.36938952,-3.71781304,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,711
Contenedor de ropa,,,,"CALLE   GRAN AVENIDA, 11",frente,,,,,,,,,,Usera,,,40.36963502,-3.70941638,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,712
Contenedor de ropa,,,,"CALLE DEL DOCTOR TOLOSA LATOUR, 17",,,,,,,,,,,Usera,,,40.37243021,-3.70221041,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,713
Contenedor de ropa,,,,"AVENIDA DE ORCASUR, 53",frente,,,,,,,,,,Usera,,,40.36548025,-3.70182027,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,714
Contenedor de ropa,,,,"CALLE DE ARENAS DEL REY, 1",esquina calle Lanjarón,,,,,,,,,,Usera,,,40.36524961,-3.70092982,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,715
Contenedor de ropa,,,,"CALLE DE ALBUÑUELAS, 36",frente,,,,,,,,,,Usera,,,40.36578017,-3.69841009,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,716
Contenedor de ropa,,,,"CALLE DE MARACENA, 22",,"Centro Deportivo Municipal ""Orcasur""",,,,,,,,,Usera,,,40.36870024,-3.69762987,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,717
Contenedor de ropa,,,,"AVENIDA DE LOS POBLADOS, 183",,,,,,,,,,,Usera,,,40.37103238,-3.69693575,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,718
Contenedor de ropa,,,,"CALLE DE GONZALEZ FEITO, 5",frente,,,,,,,,,,Usera,,,40.38005001,-3.6949196,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,719
Contenedor de ropa,,,,"CALLE DEL ALERCE, 8",,,,,,,,,,,Usera,,,40.36585797,-3.69547248,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,720
Contenedor de ropa,,,,"CALLE DE LA ESTAFETA, 31",,,,,,,,,,,Usera,,,40.37183963,-3.69228036,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,721
Contenedor de ropa,,,,"CALLE DE CARABELOS, 21",frente,,,,,,,,,,Usera,,,40.37492877,-3.69211325,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,722
Contenedor de ropa,,,,"CAMINO DE PERALES, 152",frente,,,,,,,,,,Usera,,,40.36778006,-3.68593972,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,723
Contenedor de ropa,,,,"CALLE DE LA SILVINA, 28",,,,,,,,,,,Usera,,,40.36520976,-3.69017965,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,724
Contenedor de ropa,,,,"CALLE DE PERIANA, 24",,,,,,,,,,,Usera,,,40.36658701,-3.68778951,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,725
Contenedor de ropa,,,,"AVENIDA DE SAN FERMIN, 11",,,,,,,,,,,Usera,,,40.37140278,-3.6911076,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,726
Contenedor de Ropa,,,,"CALLE DE ADORA, 3",,,,,,,,,,,Usera,,,40.3691501,-3.68972148,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,727
Contenedor de ropa,,,,"CALLE DE SAN MARIO, 6",,Iglesia,,,,,,,,,Usera,,,40.3775657,-3.69162792,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,728
Contenedor de ropa,,,,"CALLE DE LA MEZQUITA, 28",frente,,,,,,,,,,Usera,,,40.37369372,-3.68979712,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,729
Contenedor de ropa,,,,"CALLE   POPULAR MADRILEÑA, 9",frente,,,,,,,,,,Usera,,,40.37102502,-3.69306458,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,730
Contenedor de ropa,,,,"CALLE DEL OLIGISTO, 9",,,,,,,,,,,Usera,,,40.36694435,-3.68613152,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,731
Contenedor de ropa,,,,"CALLE DE ANTONIO LOPEZ, 246",Mercadona,,,,,,,,,,Usera,,,40.3824197,-3.69591941,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,732
Contenedor de ropa,,,,"CAMINO DE PERALES, 2",,,,,,,,,,,Usera,,,40.38332487,-3.69560272,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,733
Contenedor de ropa,,,,"AVENIDA DE CORDOBA, 8",,,,,,,,,,,Usera,,,40.38632019,-3.69913,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,734
Contenedor de ropa,,,,"CALLE DE ANTONIO LOPEZ, 187",,,,,,,,,,,Usera,,,40.38628472,-3.69705493,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,735
Contenedor de Ropa,,,,"CALLE DE LA PILARICA, 68",,,,,,,,,,,Usera,,,40.38337026,-3.70297436,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,736
Contenedor de Ropa,,,,"CALLE DE TOMELLOSO, 61",,,,,,,,,,,Usera,,,40.37970395,-3.69980556,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,737
Contenedor de Ropa,,,,"CALLE DEL CRISTO DE LA VICTORIA, 23",,Escuela Infantil la Cornisa,,,,,,,,,Usera,,,40.38122767,-3.70194592,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,738
Contenedor de ropa,,,,"CALLE DE ANDRES ARTEAGA, 5",,"Centro Deportivo Municipal ""Moscardó""",,,,,,,,,Usera,,,40.38838034,-3.70598958,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,739
Contenedor de ropa,,,,"CALLE DE JUAN ESPAÑOL, 2",,,,,,,,,,,Usera,,,40.38667175,-3.70756816,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,740
Contenedor de ropa,,,,"CALLE DE MIRASIERRA, 2",,,,,,,,,,,Usera,,,40.39063724,-3.70892837,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,741
Contenedor de ropa,,,,"CALLE DE SAN FILIBERTO, 16",esquina calle Filiberto,,,,,,,,,,Usera,,,40.38561051,-3.71222422,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,742
Contenedor de ropa,,,,"PASEO DE SANTA MARIA DE LA CABEZA, 177",,,,,,,,,,,Usera,,,40.38648434,-3.71569173,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,743
Contenedor de ropa,,,,"CALLE DE SAN NICOMEDES, 19",,,,,,,,,,,Usera,,,40.38706927,-3.71364539,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,744
Contenedor de ropa,,,,"CALLE DEL GENERAL MARVA, 12",esquina calle de la Cuesta,,,,,,,,,,Usera,,,40.38836452,-3.70803172,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,745
Contenedor de Ropa,,,,"CALLE DE EUGENIO CAXES, 5",frente,,,,,,,,,,Usera,,,40.3918691,-3.70256136,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,746
Contenedor de ropa,,,,"CALLE DE RICARDO BELTRAN Y ROZPIDE, 73",,"Centro Deportivo Municipal ""Orcasitas""",,,,,,,,,Usera,,,40.37560063,-3.71274543,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,747
Contenedor de ropa,,,,"AVENIDA DE RAFAELA YBARRA, 16",,,,,,,,,,,Usera,,,40.38205926,-3.71137426,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,748
Contenedor de ropa,,,,"CALLE DE LA AVENA, 4",,,,,,,,,,,Usera,,,40.37772274,-3.71604353,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,749
Contenedor de Ropa,,,,"CALLE DEL CERRO BLANCO, 17",frente a Silvio Abad,,,,,,,,,,Usera,,,40.38094719,-3.71626682,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,750
Contenedor de Ropa,,,,"CALLE DE RICARDO BELTRAN Y ROZPIDE, 12",,,,,,,,,,,Usera,,,40.38085306,-3.71765399,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,751
Contenedor de Ropa,,,,"CALLE DE MARCELO USERA, 157",,,,,,,,,,,Usera,,,40.38457719,-3.71429335,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,752
Contenedor de ropa,,,,"CALLE DEL PARQUE DE LA PALOMA, 5",,,,,,,,,,,Usera,,,40.37830418,-3.71462276,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,753
Contenedor de ropa,,,,"AVENIDA DE RAFAELA YBARRA, 73",,,,,,,,,,,Usera,,,40.37894959,-3.71157987,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,754
Contenedor de ropa,,,,"CALLE DEL CRISTO DE LA VICTORIA, 245",,Punto Limpio Fijo,,,,,,,,,Usera,,,40.37883004,-3.70963014,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,755
Contenedor de ropa,,,,"CALLE DEL CRISTO DE LA VICTORIA, 108",,,,,,,,,,,Usera,,,40.37984005,-3.70490026,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,756
Contenedor de ropa,,,,"CALLE DE DOLORES BARRANCO, 52",,,,,,,,,,,Usera,,,40.38322229,-3.70704887,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,757
Contenedor de ropa,,,,"AVENIDA DE LAS GLORIETAS, 19",,"Centro Cultural ""El Pozo del Tío Raimundo""",,,,,,,,,Puente de Vallecas,,,40.37372056,-3.65961143,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,758
Contenedor de ropa,,,,"AVENIDA   ENTREVIAS, 88",,,,,,,,,,,Puente de Vallecas,,,40.37841998,-3.66477949,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,759
Contenedor de ropa,,,,"CALLE DE LOS BARROS, 2",frente,,,,,,,,,,Puente de Vallecas,,,40.37678061,-3.66836895,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,760
Contenedor de ropa,,,,"RONDA   SUR, 4",,"Centro Deportivo Municipal ""Entrevías""",,,,,,,,,Puente de Vallecas,,,40.37768976,-3.67389016,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,761
Contenedor de ropa,,,,"CALLE DE PEDROCHES, 8",frente,,,,,,,,,,Puente de Vallecas,,,40.378865,-3.66933095,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,762
Contenedor de ropa,,,,"CALLE DEL CONDE RODRIGUEZ SAN PEDRO, 58",,,,,,,,,,,Puente de Vallecas,,,40.38336018,-3.67030982,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,763
Contenedor de ropa,,,,"CALLE DE PEDROCHES, 1",,,,,,,,,,,Puente de Vallecas,,,40.38018255,-3.67051164,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,764
Contenedor de ropa,,,,"CALLE DE LA MEJORANA, 54",,,,,,,,,,,Puente de Vallecas,,,40.38273799,-3.67385107,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,765
Contenedor de ropa,,,,"CALLE DE RUIDERA, 9",junto a iglesia,,,,,,,,,,Puente de Vallecas,,,40.38084829,-3.67407122,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,766
Contenedor de ropa,,,,"CALLE DE CAZORLA, 89",,,,,,,,,,,Puente de Vallecas,,,40.37535635,-3.66471944,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,767
Contenedor de ropa,,,,"AVENIDA DE LAS GLORIETAS, 20",,,,,,,,,,,Puente de Vallecas,,,40.37316324,-3.65962449,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,768
Contenedor de ropa,,,,"CALLE DEL PUERTO DE LA MORCUERA, 7",,,,,,,,,,,Puente de Vallecas,,,40.38385045,-3.66731989,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,769
Contenedor de ropa,,,,"CALLE DEL CONVENIO, 41",frente,,,,,,,,,,Puente de Vallecas,,,40.3906104,-3.67176025,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,770
Contenedor de ropa,,,,"AVENIDA DE SAN DIEGO, 59",,,,,,,,,,,Puente de Vallecas,,,40.3873338,-3.66866954,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,771
Contenedor de ropa,,,,"CALLE DE LAS PALOMERAS, 39",,,,,,,,,,,Puente de Vallecas,,,40.38923405,-3.6666057,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,772
Contenedor de ropa,,,,"CALLE DE MARTINEZ DE LA RIVA, 2",,Mercado Municipal Puente de Vallecas,,,,,,,,,Puente de Vallecas,,,40.39571472,-3.66829339,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,773
Contenedor de ropa,,,,"AVENIDA DE SAN DIEGO, 144",,,,,,,,,,,Puente de Vallecas,,,40.38378373,-3.66491588,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,774
Contenedor de ropa,,,,"CALLE DE CARLOS MARTIN ALVAREZ, 100",,,,,,,,,,,Puente de Vallecas,,,40.3859849,-3.66637416,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,775
Contenedor de ropa,,,,"CALLE DEL PUERTO DE BALBARAN, 15",,,,,,,,,,,Puente de Vallecas,,,40.38445106,-3.66987542,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,776
Contenedor de ropa,,,,"CALLE DEL PINTOR SOROLLA, 9",,,,,,,,,,,Puente de Vallecas,,,40.3859171,-3.67065016,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,777
Contenedor de ropa,,,,"CALLE DE CARLOS MARTIN ALVAREZ, 45",,,,,,,,,,,Puente de Vallecas,,,40.38748528,-3.66500157,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,778
Contenedor de Ropa,,,,"CALLE DE MARTINEZ DE LA RIVA, 56",,,,,,,,,,,Puente de Vallecas,,,40.39153921,-3.66558171,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,779
Contenedor de ropa,,,,"CALLE DE MELQUIADES BIENCINTO, 11",con Melquiades Biencinto,,,,,,,,,,Puente de Vallecas,,,40.39678859,-3.66994158,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,780
Contenedor de Ropa,,,,"CALLE DEL PUERTO DE PAJARES, 1",,,,,,,,,,,Puente de Vallecas,,,40.39548635,-3.66412409,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,781
Contenedor de ropa,,,,"CALLE DEL ARROYO DEL OLIVAR, 116",,,,,,,,,,,Puente de Vallecas,,,40.38946037,-3.65615035,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,782
Contenedor de ropa,,,,"AVENIDA DE BUENOS AIRES, 52",,,,,,,,,,,Puente de Vallecas,,,40.38641038,-3.6533603,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,783
Contenedor de ropa,,,,"AVENIDA DE PABLO NERUDA, 89",frente,,,,,,,,,,Puente de Vallecas,,,40.38125018,-3.66029998,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,784
Contenedor de ropa,,,,"AVENIDA DE PABLO NERUDA, 132",,,,,,,,,,,Puente de Vallecas,,,40.38168994,-3.65679947,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,785
Contenedor de ropa,,,,"CALLE DEL PUERTO DE VELATE, 8",,,,,,,,,,,Puente de Vallecas,,,40.3846298,-3.65644984,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,786
Contenedor de ropa,,,,"CALLE DEL PUERTO DE COSTABONA, 2",,,,,,,,,,,Puente de Vallecas,,,40.38647957,-3.65878997,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,787
Contenedor de ropa,,,,"CALLE DE LA VENTA DE LA HIGUERA, 5",,,,,,,,,,,Puente de Vallecas,,,40.38019619,-3.66373504,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,788
Contenedor de ropa,,,,"CALLE DE MOGAMBO, 4",esquina calle Violetera,,,,,,,,,,Puente de Vallecas,,,40.37957064,-3.65700578,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,789
Contenedor de ropa,,,,"CALLE DE CANDILEJAS, 74",,,,,,,,,,,Puente de Vallecas,,,40.38149394,-3.66485975,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,790
Contenedor de Ropa,,,,"CALLE DE CARLOS MARTIN ALVAREZ, 25",,,,,,,,,,,Puente de Vallecas,,,40.38937489,-3.6635737,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,791
Contenedor de Ropa,,,,"AVENIDA DE LAS PALOMERAS, 2",,,,,,,,,,,Puente de Vallecas,,,40.38897255,-3.65901372,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,792
Contenedor de Ropa,,,,"CALLE DE FANTASIA, 2",,,,,,,,,,,Puente de Vallecas,,,40.37796421,-3.65655366,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,793
Contenedor de Ropa,,,,"CALLE DE CANDILEJAS, 3",,,,,,,,,,,Puente de Vallecas,,,40.38483413,-3.66152966,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,794
Contenedor de ropa,,,,"AVENIDA DE BUENOS AIRES, 95",,,,,,,,,,,Puente de Vallecas,,,40.38025999,-3.65237963,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,795
Contenedor de ropa,,,,"AVENIDA DE MIGUEL HERNANDEZ, 118",,,,,,,,,,,Puente de Vallecas,,,40.37938761,-3.65060922,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,796
Contenedor de ropa,,,,"AVENIDA DE RAFAEL ALBERTI, 35",,,,,,,,,,,Puente de Vallecas,,,40.38541975,-3.64170941,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,797
Contenedor de ropa,,,,"AVENIDA DE LA ALBUFERA, 279",,,,,,,,,,,Puente de Vallecas,,,40.38851993,-3.64151969,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,798
Contenedor de ropa,,,,"AVENIDA DE RAFAEL ALBERTI, 3",,,,,,,,,,,Puente de Vallecas,,,40.3922103,-3.63674973,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,799
Contenedor de Ropa,,,,"CALLE DE LOS ARAGONESES, 6",,Mercadillo Aragoneses,,,,,,,,,Puente de Vallecas,,,40.38183269,-3.6440133,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,800
Contenedor de ropa,,,,"CALLE DE VILLALOBOS, 22",,,,,,,,,,,Puente de Vallecas,,,40.38162121,-3.64954018,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,801
Contenedor de Ropa,,,,"CALLE DE GERARDO DIEGO, 6",,,,,,,,,,,Puente de Vallecas,,,40.38537738,-3.64384335,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,802
Contenedor de Ropa,,,,"CALLE DE LOS ASTURIANOS, 1",,,,,,,,,,,Puente de Vallecas,,,40.38339992,-3.64246555,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,803
Contenedor de Ropa,,,,"CALLE DE LEON FELIPE, 20",,,,,,,,,,,Puente de Vallecas,,,40.38750338,-3.63615796,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,804
Contenedor de Ropa,,,,"CALLE DE LOS ANDALUCES, 32",,,,,,,,,,,Puente de Vallecas,,,40.38961953,-3.6365439,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,805
Contenedor de ropa,,,,"CALLE DE BENJAMIN PALENCIA, 22",,,,,,,,,,,Puente de Vallecas,,,40.394496,-3.64815014,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,806
Contenedor de Ropa,,,,"AVENIDA DE BUENOS AIRES, 75",,,,,,,,,,,Puente de Vallecas,,,40.38332676,-3.65286159,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,807
Contenedor de Ropa,,,,"AVENIDA DE PABLO NERUDA, 78",,,,,,,,,,,Puente de Vallecas,,,40.38566959,-3.64675392,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,808
Contenedor de Ropa,,,,"CALLE DE GUILLERMO PINGARRON, 3",,,,,,,,,,,Puente de Vallecas,,,40.38758702,-3.64840501,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,809
Contenedor de Ropa,,,,"CALLE DE MALGRAT DE MAR, 15",frente,,,,,,,,,,Puente de Vallecas,,,40.39327566,-3.64196585,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,810
Contenedor de Ropa,,,,"CALLE DE CARLOS SOLE, 36",,,,,,,,,,,Puente de Vallecas,,,40.39243105,-3.65168264,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,811
Contenedor de Ropa,,,,"CALLE DEL ARROYO DEL OLIVAR, 77",,,,,,,,,,,Puente de Vallecas,,,40.38822252,-3.65151529,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,812
Contenedor de ropa,,,,"CALLE DE PIO FELIPE, 28",,,,,,,,,,,Puente de Vallecas,,,40.39280035,-3.65403005,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,813
Contenedor de ropa,,,,"CALLE DE JOSE PAULETE, 43",,Punto Limpio Fijo,,,,,,,,,Puente de Vallecas,,,40.39438164,-3.65433507,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,814
Contenedor de ropa,,,,"CALLE DE RAMON PEREZ DE AYALA, 3",,,,,,,,,,,Puente de Vallecas,,,40.39723044,-3.65461025,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,815
Contenedor de ropa,,,,"CALLE DEL ALTO DEL LEON, 12",,,,,,,,,,,Puente de Vallecas,,,40.39941101,-3.65857498,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,816
Contenedor de ropa,,,,"CALLE DE LA SIERRA TOLEDANA, 29",,,,,,,,,,,Puente de Vallecas,,,40.40196968,-3.66039044,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,817
Contenedor de ropa,,,,"CALLE DE LOS PICOS DE EUROPA, 11",,,,,,,,,,,Puente de Vallecas,,,40.39579605,-3.66173505,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,818
Contenedor de ropa,,,,"AVENIDA DE LA PEÑA PRIETA, 13",,,,,,,,,,,Puente de Vallecas,,,40.40003832,-3.66699581,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,819
Contenedor de Ropa,,,,"PLAZA DEL DOCTOR LOZANO, 17",frente,Mercado Doña Carlota,,,,,,,,,Puente de Vallecas,,,40.40326728,-3.66078153,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,820
Contenedor de ropa,,,,"CALLE DE RAMON PEREZ DE AYALA, 100",,,,,,,,,,,Puente de Vallecas,,,40.39907187,-3.65114663,,,1716314510365,Esri_Madrid,1716314510365,Esri_Madrid,821
