OBJECTID,Codigo_Interno_del_Situad,Tipo_Contenedor,Modelo,Descripcion_Modelo,Cantidad,Lote,Distrito,Barrio,Tipo_Via,Nombre,Numero,Coordenada_X,Coordenada_Y,Longitud,Latitud,Direccion
16993,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,MIRASIERRA,,,,440145.73,4483374.1,-370636542,40.4989168,
16994,,VIDRIO,V2200CL_vacri,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,443229.18,4483160.1,-366995958,40.49720568,
16996,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439228.25,4480228.38,-371689062,40.4705124,
16997,,VIDRIO,V2200CL,,,1,TETUAN,CASTILLEJOS,,,,441321.94,4478813.06,-369206339,40.45791314,
16999,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,LA PAZ,,,,441139.77,4481810.75,-369448995,40.48490466,
17002,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439427.57,4480184.31,-371453532,40.47012996,
17005,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,LA PAZ,,,,440562.27,4482079.28,-370132855,40.48728254,
17008,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,FUENTELAREINA,,,,436768.8,4480808.29,-374595891,40.47555283,
17011,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437561.11,4480841.99,-373661583,40.47591635,
17013,,VIDRIO,V2200CL_vacri,,,1,FUENCARRAL-EL PARDO,LA PAZ,,,,440743.73,4482065.64,-369918631,40.48717264,
17014,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,FUENTELAREINA,,,,437227.08,4481176.18,-374058928,40.47890166,
17016,,VIDRIO,V2200CL,,,1,TETUAN,CUATRO CAMINOS,,,,440894.44,4478659.14,-369709075,40.45649627,
17017,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,MIRASIERRA,,,,440018.52,4483335.25,-370786289,40.49855764,
17020,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439304.71,4481338.69,-371609499,40.48052006,
17023,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438778.65,4480946.0,-372226317,40.47694396,
17026,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,442484.74,4481992.38,-367863824,40.48663513,
17029,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,442091.42,4483626.29,-368342815,40.50132668,
17031,,VIDRIO,V2200CL_vacri,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441862.37,4484038.41,-368616901,40.50502319,
17032,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437502.76,4481022.88,-373732198,40.47754148,
17034,,VIDRIO,V2200CL,,,1,TETUAN,VALDEACEDERAS,,,,440110.04,4479481.98,-370641894,40.46385259,
17035,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,LA PAZ,,,,440729.55,4481606.34,-369931067,40.48303408,
17038,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,LA PAZ,,,,440426.34,4481459.38,-370287407,40.48168851,
17041,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,LA PAZ,,,,440597.6,4481541.6,-370086132,40.48244145,
17044,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,MIRASIERRA,,,,439650.5997,4483177.727,-371218953,40.49711195,
17047,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,MIRASIERRA,,,,439243.43,4482462.58,-371692565,40.49063996,
17049,,VIDRIO,V2200CL_vacri,,,1,FUENCARRAL-EL PARDO,MIRASIERRA,,,,438524.77,4482979.87,-372545536,40.49524695,
17050,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,MIRASIERRA,,,,439596.33,4482227.1,-371273930,40.48854443,
17052,,VIDRIO,V2200CL,,,1,TETUAN,BELLAS VISTAS,,,,439894.05,4478703.94,-370889273,40.4568281,
17053,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,442494.76,4483920.77,-367869504,40.50400752,
17056,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,MIRASIERRA,,,,438824.08,4482388.35,-372186643,40.48994047,
17060,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PILAR,,,,439429.67,4480836.94,-371457287,40.47600924,
17062,,VIDRIO,V2200CL_vacri,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,439828.27,4484020.33,-371017302,40.50471529,
17063,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438561.46,4480711.7,-372480259,40.47481726,
17066,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441208.84,4482367.46,-369372669,40.48992461,
17068,,VIDRIO,V2200CL,,,1,TETUAN,CUATRO CAMINOS,,,,440627.19,4477980.69,-370017902,40.45036546,
17069,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,MIRASIERRA,,,,440211.8419,4483197.749,-370556862,40.49733293,
17072,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,440125.25,4484191.87,-370668440,40.50628206,
17075,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438130.74,4481136.89,-372992497,40.47861554,
17078,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,LA PAZ,,,,440461.66,4481166.92,-370242992,40.47905645,
17081,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PILAR,,,,440385.67,4480670.76,-370327974,40.4745814,
17084,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,MIRASIERRA,,,,440438.6,4482730.82,-370284891,40.49314298,
17087,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,PILAR,,,,440202.13,4480632.98,-370544127,40.47422787,
17089,,VIDRIO,V2200CL_vacri,,,1,FUENCARRAL-EL PARDO,LA PAZ,,,,441814.67,4481033.7,-368645606,40.47795226,
17090,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,443332.89,4484662.7,-366887021,40.51074879,
17093,,VIDRIO,V2200CL,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,440406.82,4484097.449,-370335247,40.50545176,
