OBJECTID,Codigo_Interno_del_Situad,Tipo_Contenedor,Modelo,Descripcion_Modelo,Cantidad,Lote,Distrito,Barrio,Tipo_Via,Nombre,Numero,Coordenada_X,Coordenada_Y,Longitud,Latitud,Direccion
6,,ENVASES,E0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444913.3554,4481010.887,-364989885,40.47795808,
9,,ENVASES,E0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444698.9997,4480417.077,-365237584,40.47259451,
12,,ENVASES,E0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444706.8168,4480331.545,-365227617,40.47182452,
19,,ENVASES,E0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445437.0476,4480546.963,-364368092,40.4738134,
20,,ENVASES,E0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445436.9891,4480546.945,-364368161,40.47381324,
21,,ENVASES,E0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445437.0684,4480546.956,-364368067,40.47381334,
25,,ENVASES,E0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445541.1041,4480560.087,-364245456,40.47393845,
30,,ENVASES,E0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443546.0,4478701.0,-366582403,40.45705772,
31,,ENVASES,E0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443536.0,4478843.0,-366595459,40.45833624,
32,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441968.0,4480959.0,-368464040,40.47729006,
33,,ENVASES,E0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442733.0,4476801.0,-367524068,40.43988599,
34,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441740.0,4480126.0,-368725356,40.46977009,
35,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441805.0,4480433.0,-368651502,40.47254023,
36,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441870.0,4480932.0,-368579401,40.47703998,
37,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441982.0,4481022.0,-368448101,40.47785857,
38,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441821.0,4480171.0,-368630225,40.47018114,
39,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441891.0,4480611.0,-368551687,40.47414975,
40,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441870.0,4480932.0,-368579401,40.47703998,
41,,ENVASES,E0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443558.0,4478438.0,-366565913,40.4546893,
42,,ENVASES,E0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443546.0,4478701.0,-366582403,40.45705772,
43,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441808.0,4480111.0,-368645009,40.46963973,
44,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441767.0,4480061.0,-368692912,40.46918643,
45,,ENVASES,E0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442606.0,4476855.0,-367674292,40.44036369,
46,,ENVASES,E0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443775.0,4477627.0,-366302825,40.44739812,
47,,ENVASES,E0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443619.0,4478461.0,-366494180,40.45490064,
48,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441795.0,4480273.0,-368661830,40.47109818,
49,,ENVASES,E0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443582.0,4478312.0,-366536490,40.45355586,
50,,ENVASES,E0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443028.0,4477899.0,-367186101,40.44979757,
51,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441968.0,4480960.0,-368464049,40.47729907,
52,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441786.0,4480143.0,-368671253,40.46992645,
53,,ENVASES,E0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442618.0,4476857.0,-367660162,40.44038254,
54,,ENVASES,E0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443607.0,4478614.0,-366509691,40.45627812,
55,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441928.0,4481204.0,-368513471,40.47949432,
56,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441838.0,4480381.0,-368612098,40.4720741,
57,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441901.0,4481077.0,-368544160,40.47834837,
58,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441838.0,4480381.0,-368612098,40.4720741,
59,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441928.0,4481204.0,-368513471,40.47949432,
60,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441808.0,4480111.0,-368645009,40.46963973,
61,,ENVASES,E0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442687.0,4476765.0,-367577978,40.43955852,
62,,ENVASES,E0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443494.0,4478744.0,-366644111,40.45744155,
63,,ENVASES,E0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443134.0,4477892.0,-367061043,40.44974177,
64,,ENVASES,E0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443508.0,4478408.0,-366624610,40.45441565,
65,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441891.0,4480611.0,-368551687,40.47414975,
66,,ENVASES,E0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443791.0,4477581.0,-366283551,40.44698481,
67,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441973.0,4481201.0,-368460356,40.47947044,
68,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441803.0,4480669.0,-368656027,40.47466607,
69,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,442012.0,4481196.0,-368414301,40.47942813,
70,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441877.0,4480485.0,-368567047,40.47301371,
71,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,442024.0,4481254.0,-368400675,40.47995145,
72,,ENVASES,E0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443206.0,4477899.0,-366976203,40.44980975,
73,,ENVASES,E0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443505.0,4478624.0,-366630070,40.45636128,
74,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441870.0,4480932.0,-368579401,40.47703998,
75,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441961.0,4481152.0,-368474064,40.47902819,
76,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441877.0,4480485.0,-368567047,40.47301371,
77,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441895.0,4481052.0,-368551009,40.47812274,
78,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441738.0,4480020.0,-368726742,40.46881505,
79,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441909.0,4480910.0,-368533192,40.47684452,
80,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441953.0,4480897.0,-368481168,40.47673049,
81,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441812.0,4480629.0,-368645043,40.47430637,
82,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441885.0,4480998.0,-368562311,40.47763558,
83,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441884.0,4480886.0,-368562464,40.47662657,
84,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441999.0,4481146.0,-368429180,40.4789768,
85,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441858.0,4480449.0,-368589130,40.47268807,
86,,ENVASES,E0800CT,,,2,CHAMARTIN,CIUDAD JARDIN,,,,443028.0,4477899.0,-367186101,40.44979757,
87,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441838.0,4480623.0,-368614317,40.47425414,
88,,ENVASES,E0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442687.0,4476765.0,-367577978,40.43955852,
89,,ENVASES,E0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442552.0,4476805.0,-367737508,40.43990954,
90,,ENVASES,E0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442733.0,4476801.0,-367524068,40.43988599,
91,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441790.0,4480165.0,-368666737,40.47012492,
92,,ENVASES,E0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,443775.0,4477627.0,-366302825,40.44739812,
93,,ENVASES,E0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443618.0,4478619.0,-366496763,40.45632391,
94,,ENVASES,E0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442557.0,4476666.0,-367730357,40.4386577,
95,,ENVASES,E0800CT,,,2,CHAMARTIN,PROSPERIDAD,,,,442557.0,4476666.0,-367730357,40.4386577,
96,,ENVASES,E0800CT,,,2,CHAMARTIN,HISPANOAMERICA,,,,443546.0266,4478700.924,-366582371,40.45705704,
97,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441838.0,4480382.0,-368612108,40.47208311,
98,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441768.0,4480062.0,-368691742,40.46919551,
99,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441704.0,4480034.0,-368766975,40.46893879,
100,,ENVASES,E0800CT,,,2,CHAMARTIN,CASTILLA,,,,441774.5,4480001.0,-368683515,40.46864645,
101,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441470.68,4482789.13,-369067618,40.49374168,
102,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441970.83,4481739.83,-368467848,40.48432429,
103,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441650.25,4482939.29,-368857113,40.49510702,
104,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441650.25,4482939.29,-368857113,40.49510702,
105,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441354.73,4482580.02,-369202500,40.49184975,
106,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441354.73,4482580.02,-369202500,40.49184975,
107,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,440938.43,4482525.8,-369693202,40.4913318,
108,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441435.19,4482979.73,-369111257,40.49545617,
109,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441435.19,4482979.73,-369111257,40.49545617,
110,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441435.19,4482979.73,-369111257,40.49545617,
111,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441267.64,4483178.13,-369310805,40.49723159,
112,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441267.64,4483178.13,-369310805,40.49723159,
113,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441184.0766,4482741.61,-369405360,40.49329334,
114,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441840.08,4483127.92,-368634846,40.4968196,
115,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441854.68,4482669.07,-368613407,40.49268712,
116,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441854.68,4482669.07,-368613407,40.49268712,
117,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441920.3,4482914.75,-368538231,40.4949049,
118,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441509.01,4483223.33,-369026398,40.49765582,
119,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441509.01,4483223.33,-369026398,40.49765582,
120,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441905.93,4481765.29,-368544651,40.48454911,
121,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441397.21,4482904.61,-369155378,40.49477678,
122,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441946.83,4482500.45,-368503130,40.49117458,
123,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441946.83,4482500.45,-368503130,40.49117458,
124,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441946.83,4482500.45,-368503130,40.49117458,
125,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441823.69,4482536.4,-368648756,40.49148981,
126,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441823.69,4482536.4,-368648756,40.49148981,
127,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441823.69,4482536.4,-368648756,40.49148981,
128,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441823.69,4482536.4,-368648756,40.49148981,
129,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441823.69,4482536.4,-368648756,40.49148981,
130,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441823.69,4482536.4,-368648756,40.49148981,
131,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,440950.72,4483019.89,-369683305,40.49578362,
132,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,440950.72,4483019.89,-369683305,40.49578362,
133,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441834.67,4483186.36,-368641767,40.49734567,
134,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441642.83,4481875.6,-368856074,40.48552437,
135,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441642.83,4481875.6,-368856074,40.48552437,
136,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441642.83,4481875.6,-368856074,40.48552437,
137,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441891.2,4482722.53,-368570806,40.49317127,
138,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441891.2,4482722.53,-368570806,40.49317127,
139,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441599.28,4482650.35,-368914594,40.49250056,
140,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441599.28,4482650.35,-368914594,40.49250056,
141,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441599.28,4482650.35,-368914594,40.49250056,
142,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441293.09,4482459.78,-369274117,40.49076223,
143,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441293.09,4482459.78,-369274117,40.49076223,
144,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441524.8985,4483377.726,-369009074,40.4990478,
145,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441524.8723,4483378.01,-369009108,40.49905035,
146,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441696.18,4482997.4,-368803451,40.49563373,
147,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441746.04,4482648.27,-368741406,40.49249213,
148,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,442008.75,4482169.26,-368427038,40.48819542,
149,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441905.51,4482540.61,-368552252,40.49153347,
150,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441905.51,4482540.61,-368552252,40.49153347,
151,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441390.3,4483057.6,-369164947,40.49615449,
152,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441905.51,4482540.61,-368552252,40.49153347,
153,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441852.02,4482612.15,-368616024,40.49217418,
154,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441852.02,4482612.15,-368616024,40.49217418,
155,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441852.02,4482612.15,-368616024,40.49217418,
156,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441466.02,4483160.64,-369076549,40.49708805,
157,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441466.02,4483160.64,-369076549,40.49708805,
158,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441623.51,4481782.15,-368878008,40.48468118,
159,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441623.51,4481782.15,-368878008,40.48468118,
160,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,440952.43,4482753.41,-369678804,40.49338319,
161,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,440952.43,4482753.41,-369678804,40.49338319,
162,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,440905.26,4482605.01,-369733079,40.49204299,
163,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,440905.26,4482605.01,-369733079,40.49204299,
164,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441235.23,4483006.78,-369347460,40.49568571,
165,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441235.23,4483006.78,-369347460,40.49568571,
166,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441680.83,4481932.96,-368811768,40.48604376,
167,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441680.83,4481932.96,-368811768,40.48604376,
168,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441336.1674,4482437.921,-369223087,40.49056836,
169,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,442008.19,4482240.5,-368428351,40.48883714,
170,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441290.66,4482582.91,-369278125,40.49187126,
171,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441290.66,4482582.91,-369278125,40.49187126,
172,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441266.74,4482796.61,-369308330,40.49379466,
173,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441266.74,4482796.61,-369308330,40.49379466,
174,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441982.37,4481759.29,-368454411,40.4845004,
175,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441982.37,4481759.29,-368454411,40.4845004,
176,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441843.84,4481880.88,-368618965,40.48558604,
177,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441843.84,4481880.88,-368618965,40.48558604,
178,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441479.39,4483092.21,-369060140,40.49647255,
179,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441845.81,4481668.65,-368614694,40.48367433,
180,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441803.47,4481829.54,-368666124,40.48512072,
181,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441803.47,4481829.54,-368666124,40.48512072,
182,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441803.47,4481829.54,-368666124,40.48512072,
183,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441803.47,4481829.54,-368666124,40.48512072,
184,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441194.24,4482422.19,-369390403,40.49041661,
185,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441485.92,4482863.53,-369050322,40.49441298,
186,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441793.6931,4481930.014,-368678581,40.48602515,
187,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441793.6931,4481930.014,-368678581,40.48602515,
188,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441711.57,4483171.43,-368786892,40.49720254,
189,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441711.57,4483171.43,-368786892,40.49720254,
190,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441711.57,4483171.43,-368786892,40.49720254,
191,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441655.35,4481830.27,-368840885,40.4851169,
192,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441173.01,4482819.06,-369419137,40.49399026,
193,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441386.53,4482588.95,-369165061,40.49193244,
194,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441994.2,4482435.25,-368446640,40.49059054,
195,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441550.38,4482713.96,-368972881,40.49307014,
196,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441550.38,4482713.96,-368972881,40.49307014,
197,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441550.38,4482713.96,-368972881,40.49307014,
198,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441988.65,4482014.22,-368449335,40.48679735,
199,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441830.62,4483215.03,-368646809,40.49760365,
200,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,440992.75,4482444.05,-369628347,40.49059923,
201,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,EL GOLOSO,,,,439949.57,4489342.37,-370924675,40.55266654,
202,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441648.75,4483251.06,-368861755,40.49791546,
203,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441648.75,4483251.06,-368861755,40.49791546,
204,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441696.06,4483280.69,-368806199,40.4981857,
205,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441696.06,4483280.69,-368806199,40.4981857,
206,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438835.25,4481685.47,-372166681,40.48360952,
207,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438835.25,4481685.47,-372166681,40.48360952,
208,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441476.51,4481885.72,-369052396,40.48560383,
209,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441577.13,4483228.42,-368946061,40.49770647,
210,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441577.13,4483228.42,-368946061,40.49770647,
211,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438237.14,4481520.95,-372870719,40.4820832,
212,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438237.14,4481520.95,-372870719,40.4820832,
213,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441831.5783,4483040.302,-368644074,40.49602971,
214,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441831.9571,4483040.05,-368643625,40.49602746,
215,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437504.24,4481034.44,-373730566,40.47764572,
216,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438915.04,4481451.93,-372070296,40.48151159,
217,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438915.04,4481451.93,-372070296,40.48151159,
218,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,MIRASIERRA,,,,440459.49,4483625.05,-370268646,40.50120001,
219,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441152.46,4483020.84,-369445260,40.49580651,
220,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441152.46,4483020.84,-369445260,40.49580651,
221,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438547.86,4480806.49,-372497221,40.47567016,
222,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439006.08,4481445.92,-371962834,40.48146414,
223,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439006.08,4481445.92,-371962834,40.48146414,
224,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439006.08,4481445.92,-371962834,40.48146414,
225,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,434140.12,4485880.05,-377749492,40.52103593,
226,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438009.33,4480865.65,-373133073,40.47616307,
227,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,EL PARDO,,,,433993.28,4485849.48,-377922506,40.52074888,
228,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438084.9346,4481186.772,-373047021,40.47906148,
229,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438340.1,4481808.17,-372752044,40.48467822,
230,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437920.3133,4480739.651,-373236848,40.47502138,
231,,ENVASES,E0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438001.16,4480626.01,-373140368,40.4740037,
